what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324535162357
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535164873
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324535168785
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535170397
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535175786
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324535177105
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1324535181042
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324535181416
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324535183117
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535184834
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535468173
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324535469704
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324535475247
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1324535475889
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324535476216
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1324535482633
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1324535487904
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324535488114
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535489802
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535493159
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324535496198
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535497849
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535501238
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324535510502
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535511785
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535527375
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324535531477
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.add.block.comment",1324535546460
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.add.block.comment",1324535548525
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1324535553838
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1324535555433
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324535556044
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535557652
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535569220
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324535585500
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535594126
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535598680
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324535602585
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1324535612964
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1324535615288
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1324535616390
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324535616656
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535617993
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535631345
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324535632978
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324535639050
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535640492
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535643317
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324535662000
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324535669889
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535671238
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535679201
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1324535681121
no handler,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.search.references.in.workspace",1324535681150
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1324535682702
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535685943
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535689616
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324535706647
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535707859
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535710564
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324535713932
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324535724839
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535726170
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535729141
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1324535736364
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535736798
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324535736842
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535740044
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324535747410
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535748671
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535752743
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1324535758693
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1324535759051
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324535759719
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535760888
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535765194
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1324535767339
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1324535774085
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1324535776074
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1324535777351
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324535780420
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324535787103
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535788895
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535876677
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324535881065
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1324535886339
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1324535888261
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1324535901426
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1324535906896
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1324535908812
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324535909223
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324535916175
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535917437
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535987606
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324535991246
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324536014162
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324536017363
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1324536021650
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324536049202
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324536053010
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324536062548
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324536063962
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1324536066946
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324536070800
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1324536077004
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1324536083932
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1324536086808
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1324536088659
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1324536090962
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1324536092579
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324536123644
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324536159446
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324536163538
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324536164988
executed,command,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1324536183613
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324536184007
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324536226930
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324536231737
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324536289772
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324536297919
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324536362862
executed,command,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.edit.text.java.format",1324536522183
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324536522674
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324536527107
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324536531897
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324536549969
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324536575209
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324536576432
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324536611422
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324536619398
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324536621800
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324536624903
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324536639158
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1324536655670
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1324536666292
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324536667276
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324536673973
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324536677599
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324536778234
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324536779225
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1324536779252
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324536781368
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1324536784336
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324536839184
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324536840371
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324536979293
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1324536994093
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1324536997090
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1324537009828
executed,command,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1324537015402
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324537015754
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324537085711
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324537090255
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324537103886
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324537104910
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1324537111453
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324537114196
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1324537170911
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1324537296234
